Timestamp,IR Presence (Lane 1–4),Vehicle Count,Avg Speed (km/h),Vehicle Types Detected,Vehicle Density (%),Traffic Congestion Level
12:04:00,"[1, 0, 0, 0]",124,20.5,"76 Cars, 71 Patrol, 77 Cars",62,Medium
12:05:00,"[0, 1, 0, 1]",158,47.8,"39 Trucks, 31 Vans",84,High
12:06:00,"[0, 1, 0, 0]",115,32.8,"94 Ambulance, 15 Vans, 83 Vans, 22 Vans",46,Medium
12:07:00,"[1, 1, 1, 1]",62,49.0,"22 Bikes, 92 Ambulance, 62 Fire Extinguisher, 69 Cars",51,Medium
12:08:00,"[0, 0, 0, 1]",163,48.9,"72 Fire Extinguisher, 29 Patrol, 33 Trucks",65,Medium
12:09:00,"[0, 1, 1, 0]",150,45.6,"47 Patrol, 12 Fire Extinguisher",77,High
12:10:00,"[0, 1, 1, 0]",195,28.8,"72 Patrol, 67 Patrol, 46 Patrol",69,Medium
12:11:00,"[0, 0, 0, 1]",116,31.6,"61 Fire Extinguisher, 33 Ambulance",84,High
12:12:00,"[1, 1, 1, 0]",77,45.5,"93 Trucks, 36 Fire Extinguisher",44,Low
12:13:00,"[1, 1, 0, 0]",124,29.5,"11 Trucks, 39 Cars, 60 Fire Extinguisher, 74 Ambulance",65,Medium
12:14:00,"[1, 0, 1, 0]",121,25.1,"61 Cars, 57 Ambulance",32,Medium
12:15:00,"[0, 1, 0, 0]",69,36.7,"100 Patrol, 98 Patrol, 16 Vans, 16 Cars",64,Medium
12:16:00,"[1, 1, 0, 0]",95,48.1,"32 Cars, 22 Patrol",75,High
12:17:00,"[1, 1, 0, 0]",90,40.9,"29 Patrol, 47 Patrol",73,High
12:18:00,"[1, 1, 1, 0]",175,37.1,"60 Fire Extinguisher, 80 Trucks, 69 Trucks",46,Medium
12:19:00,"[1, 0, 0, 1]",199,22.9,"49 Fire Extinguisher, 81 Fire Extinguisher, 60 Fire Extinguisher, 25 Ambulance",41,Medium
12:20:00,"[1, 0, 0, 0]",153,38.5,"24 Cars, 33 Trucks, 62 Bikes, 11 Cars",55,Medium
12:21:00,"[1, 0, 1, 0]",88,49.7,"84 Cars, 38 Cars, 91 Vans",39,Low
12:22:00,"[0, 0, 0, 1]",165,24.2,"30 Cars, 82 Cars, 16 Trucks, 16 Bikes",70,High
12:23:00,"[0, 0, 0, 1]",118,35.5,"56 Bikes, 16 Trucks, 18 Vans, 27 Cars",38,Medium
12:24:00,"[1, 0, 1, 1]",194,46.3,"33 Ambulance, 48 Bikes, 78 Trucks, 52 Fire Extinguisher",71,High
12:25:00,"[0, 0, 1, 1]",108,42.2,"38 Ambulance, 10 Patrol, 87 Vans, 24 Cars",88,High
12:26:00,"[0, 0, 1, 0]",65,40.9,"88 Ambulance, 36 Cars",68,Medium
12:27:00,"[1, 0, 1, 0]",113,41.1,"89 Cars, 93 Bikes, 46 Bikes, 20 Fire Extinguisher",55,Medium
12:28:00,"[1, 1, 0, 1]",113,30.8,"43 Trucks, 55 Bikes, 50 Fire Extinguisher",73,High
12:29:00,"[1, 1, 0, 0]",142,28.8,"70 Trucks, 11 Bikes, 15 Trucks, 19 Patrol",51,Medium
12:30:00,"[1, 1, 1, 0]",112,44.3,"30 Patrol, 24 Fire Extinguisher, 31 Patrol",76,High
12:31:00,"[1, 0, 0, 1]",58,44.3,"79 Vans, 93 Trucks, 13 Cars, 93 Ambulance",66,Medium
12:32:00,"[1, 0, 1, 0]",160,46.0,"94 Bikes, 90 Ambulance",74,High
12:33:00,"[1, 0, 1, 1]",99,47.4,"40 Vans, 19 Ambulance, 59 Bikes, 16 Trucks",49,Low
12:34:00,"[0, 0, 1, 1]",87,35.3,"90 Fire Extinguisher, 80 Ambulance",44,Low
12:35:00,"[1, 1, 1, 1]",188,35.0,"98 Trucks, 68 Patrol, 92 Trucks, 11 Patrol",30,Medium
12:36:00,"[0, 1, 1, 0]",109,43.9,"10 Vans, 37 Cars",70,High
12:37:00,"[0, 1, 0, 0]",61,39.5,"94 Ambulance, 46 Ambulance",81,High
12:38:00,"[0, 0, 1, 0]",149,41.1,"23 Cars, 92 Vans, 30 Vans, 77 Vans",66,Medium
12:39:00,"[0, 1, 0, 1]",112,43.9,"83 Vans, 47 Trucks",53,Medium
12:40:00,"[1, 1, 1, 0]",91,46.7,"23 Patrol, 34 Fire Extinguisher, 32 Trucks, 81 Vans",83,High
12:41:00,"[1, 1, 0, 0]",94,30.1,"59 Ambulance, 68 Vans",78,High
12:42:00,"[0, 1, 1, 0]",84,31.3,"43 Bikes, 31 Ambulance",56,Medium
12:43:00,"[0, 0, 1, 0]",79,22.8,"58 Fire Extinguisher, 25 Cars",87,High
12:44:00,"[1, 0, 1, 1]",135,37.3,"17 Cars, 25 Bikes, 86 Fire Extinguisher",32,Medium
12:45:00,"[0, 1, 0, 1]",154,21.1,"99 Ambulance, 40 Patrol, 64 Ambulance, 46 Cars",64,Medium
12:46:00,"[1, 1, 0, 0]",85,34.0,"20 Patrol, 41 Bikes, 25 Trucks, 69 Trucks",70,High
12:47:00,"[1, 1, 1, 1]",171,36.3,"34 Vans, 91 Ambulance, 79 Ambulance, 54 Cars",36,Medium
12:48:00,"[0, 0, 1, 0]",174,28.6,"11 Fire Extinguisher, 30 Trucks, 21 Trucks, 67 Trucks",33,Medium
12:49:00,"[0, 1, 1, 0]",163,37.7,"37 Fire Extinguisher, 69 Ambulance",88,High
12:50:00,"[0, 1, 1, 0]",104,20.9,"51 Trucks, 82 Patrol",33,Medium
12:51:00,"[1, 1, 0, 0]",146,21.1,"38 Fire Extinguisher, 14 Fire Extinguisher, 100 Bikes",80,High
12:52:00,"[1, 1, 1, 1]",125,44.7,"14 Patrol, 36 Fire Extinguisher",81,High
12:53:00,"[0, 1, 0, 1]",141,30.8,"48 Cars, 51 Bikes",30,Medium
12:54:00,"[0, 1, 1, 0]",199,23.8,"21 Bikes, 44 Patrol, 20 Ambulance",70,High
12:55:00,"[1, 0, 0, 1]",54,35.7,"16 Cars, 87 Bikes",39,Low
12:56:00,"[0, 1, 1, 0]",129,43.1,"69 Patrol, 39 Fire Extinguisher, 61 Patrol",32,Medium
12:57:00,"[0, 0, 1, 0]",167,26.5,"29 Ambulance, 30 Trucks",73,High
12:58:00,"[1, 1, 0, 1]",146,38.7,"63 Bikes, 49 Fire Extinguisher, 64 Cars",89,High
12:59:00,"[0, 0, 0, 1]",195,22.6,"64 Cars, 18 Trucks, 24 Bikes",42,Medium
13:00:00,"[1, 0, 0, 0]",109,21.6,"100 Trucks, 46 Trucks",90,High
13:01:00,"[1, 1, 0, 1]",130,35.9,"63 Fire Extinguisher, 87 Cars",48,Medium
13:02:00,"[1, 0, 0, 0]",198,36.2,"88 Fire Extinguisher, 73 Ambulance",72,High
13:03:00,"[0, 1, 0, 1]",63,39.1,"38 Vans, 29 Cars",37,Low
13:04:00,"[1, 0, 0, 0]",62,41.8,"42 Fire Extinguisher, 60 Bikes",50,Medium
13:05:00,"[1, 1, 0, 0]",142,49.3,"44 Ambulance, 84 Trucks, 55 Bikes, 33 Fire Extinguisher",53,Medium
13:06:00,"[1, 0, 1, 1]",183,35.5,"79 Patrol, 41 Patrol, 70 Trucks",53,Medium
13:07:00,"[1, 1, 1, 0]",86,29.7,"16 Patrol, 65 Ambulance, 92 Patrol",34,Low
13:08:00,"[0, 1, 1, 1]",155,43.9,"16 Cars, 60 Cars, 34 Cars",84,High
13:09:00,"[0, 0, 0, 1]",83,28.1,"42 Fire Extinguisher, 74 Bikes, 13 Cars",64,Medium
13:10:00,"[0, 0, 1, 1]",72,33.2,"97 Bikes, 41 Ambulance",76,High
13:11:00,"[1, 0, 0, 0]",170,22.4,"15 Patrol, 16 Ambulance, 47 Bikes",76,High
13:12:00,"[1, 0, 1, 0]",140,20.8,"100 Ambulance, 66 Vans",40,Medium
13:13:00,"[1, 0, 0, 0]",93,48.9,"66 Cars, 36 Trucks",84,High
13:14:00,"[1, 1, 1, 0]",188,45.1,"96 Patrol, 50 Cars, 89 Ambulance",83,High
13:15:00,"[1, 0, 0, 1]",122,40.9,"58 Bikes, 57 Ambulance, 29 Fire Extinguisher, 24 Ambulance",60,Medium
13:16:00,"[1, 0, 1, 1]",159,32.3,"11 Cars, 45 Trucks",69,Medium
13:17:00,"[0, 1, 0, 0]",86,25.2,"47 Bikes, 46 Patrol",71,High
13:18:00,"[0, 0, 1, 1]",167,24.7,"79 Ambulance, 91 Trucks, 57 Fire Extinguisher, 56 Patrol",69,Medium
13:19:00,"[1, 0, 0, 0]",82,27.5,"51 Patrol, 45 Bikes, 95 Vans",80,High
13:20:00,"[0, 0, 0, 1]",180,36.5,"95 Trucks, 79 Cars",80,High
13:21:00,"[1, 1, 0, 1]",72,41.4,"51 Trucks, 86 Trucks",75,High
13:22:00,"[0, 0, 1, 1]",59,39.8,"38 Fire Extinguisher, 79 Vans",54,Medium
13:23:00,"[0, 1, 1, 0]",126,28.4,"48 Fire Extinguisher, 86 Patrol, 38 Cars",81,High
13:24:00,"[0, 1, 0, 0]",128,48.6,"43 Cars, 47 Bikes, 95 Cars",60,Medium
13:25:00,"[0, 0, 0, 0]",76,42.1,"13 Trucks, 92 Bikes",57,Medium
13:26:00,"[1, 1, 1, 0]",169,36.6,"74 Trucks, 61 Fire Extinguisher",70,High
13:27:00,"[0, 0, 0, 1]",180,38.4,"10 Ambulance, 42 Vans",90,High
13:28:00,"[1, 1, 1, 1]",174,32.6,"94 Fire Extinguisher, 49 Patrol",49,Medium
13:29:00,"[1, 0, 1, 0]",199,27.4,"100 Fire Extinguisher, 60 Ambulance, 73 Fire Extinguisher",77,High
13:30:00,"[1, 1, 1, 0]",187,30.7,"88 Fire Extinguisher, 70 Vans, 38 Patrol, 90 Bikes",75,High
13:31:00,"[1, 1, 1, 1]",180,42.7,"65 Cars, 67 Trucks",90,High
13:32:00,"[1, 1, 0, 0]",61,20.4,"50 Fire Extinguisher, 100 Fire Extinguisher, 10 Fire Extinguisher, 70 Fire Extinguisher",69,Medium
13:33:00,"[1, 1, 0, 1]",116,23.5,"63 Trucks, 33 Cars",64,Medium
13:34:00,"[0, 0, 1, 1]",59,21.4,"46 Cars, 88 Cars, 94 Vans, 86 Cars",36,Low
13:35:00,"[0, 0, 0, 0]",105,21.2,"29 Trucks, 25 Cars",54,Medium
13:36:00,"[1, 0, 0, 1]",141,45.7,"32 Bikes, 37 Vans",77,High
13:37:00,"[1, 1, 1, 0]",160,41.1,"54 Cars, 34 Trucks, 61 Bikes, 55 Patrol",58,Medium
13:38:00,"[0, 1, 0, 1]",56,34.2,"33 Vans, 75 Bikes, 40 Bikes, 54 Ambulance",46,Low
13:39:00,"[1, 1, 0, 1]",129,22.9,"18 Trucks, 44 Vans, 58 Ambulance",42,Medium
13:40:00,"[1, 0, 1, 0]",144,34.7,"71 Patrol, 44 Cars, 76 Ambulance",50,Medium
13:41:00,"[0, 1, 1, 1]",113,34.2,"88 Patrol, 77 Cars, 86 Ambulance",71,High
13:42:00,"[0, 0, 0, 1]",200,25.2,"12 Bikes, 93 Cars",77,High
13:43:00,"[0, 0, 0, 0]",93,33.0,"32 Bikes, 92 Bikes",73,High
13:44:00,"[1, 1, 1, 0]",145,32.0,"24 Patrol, 66 Trucks, 50 Vans, 11 Patrol",69,Medium
13:45:00,"[0, 0, 0, 0]",69,38.5,"19 Trucks, 32 Ambulance, 32 Patrol, 80 Patrol",34,Low
13:46:00,"[0, 0, 0, 1]",141,39.1,"26 Cars, 90 Trucks, 12 Fire Extinguisher",89,High
13:47:00,"[1, 0, 0, 1]",96,21.4,"11 Fire Extinguisher, 73 Ambulance",44,Low
13:48:00,"[1, 0, 0, 0]",169,31.2,"17 Patrol, 17 Cars",84,High
13:49:00,"[0, 0, 1, 0]",186,38.8,"44 Vans, 76 Patrol",58,Medium
13:50:00,"[1, 0, 1, 1]",156,35.1,"33 Ambulance, 27 Trucks, 33 Trucks",65,Medium
13:51:00,"[0, 1, 0, 0]",193,45.7,"97 Bikes, 16 Fire Extinguisher, 80 Fire Extinguisher, 24 Fire Extinguisher",33,Medium
13:52:00,"[0, 0, 0, 1]",186,39.8,"68 Vans, 52 Vans, 51 Fire Extinguisher, 68 Fire Extinguisher",85,High
13:53:00,"[0, 1, 1, 0]",165,24.9,"83 Vans, 28 Fire Extinguisher",79,High
13:54:00,"[1, 0, 0, 0]",163,22.1,"74 Fire Extinguisher, 11 Fire Extinguisher, 79 Vans, 80 Cars",87,High
13:55:00,"[1, 0, 0, 1]",64,39.3,"26 Vans, 10 Fire Extinguisher, 52 Trucks, 26 Bikes",34,Low
13:56:00,"[1, 0, 0, 1]",135,20.8,"84 Ambulance, 12 Ambulance, 27 Ambulance, 36 Trucks",42,Medium
13:57:00,"[0, 0, 1, 0]",157,37.6,"56 Patrol, 64 Ambulance, 54 Ambulance",63,Medium
13:58:00,"[0, 0, 1, 0]",102,48.2,"87 Cars, 66 Fire Extinguisher, 96 Patrol, 100 Patrol",74,High
13:59:00,"[1, 0, 0, 0]",75,37.3,"36 Vans, 29 Bikes, 38 Ambulance",62,Medium
14:00:00,"[0, 1, 1, 0]",138,31.6,"50 Ambulance, 77 Bikes",83,High
14:01:00,"[0, 1, 0, 1]",134,39.3,"33 Trucks, 60 Fire Extinguisher, 14 Trucks, 98 Patrol",90,High
14:02:00,"[0, 1, 0, 0]",105,33.7,"43 Cars, 97 Patrol, 16 Fire Extinguisher, 85 Trucks",67,Medium
14:03:00,"[1, 1, 1, 1]",163,36.4,"89 Ambulance, 90 Vans, 34 Cars",58,Medium
14:04:00,"[0, 1, 0, 0]",97,48.2,"37 Bikes, 14 Trucks, 57 Bikes",63,Medium
14:05:00,"[0, 1, 0, 1]",153,31.6,"73 Patrol, 72 Patrol, 24 Trucks",54,Medium
14:06:00,"[1, 0, 0, 0]",77,48.8,"58 Trucks, 12 Fire Extinguisher, 26 Vans, 100 Cars",53,Medium
14:07:00,"[0, 0, 1, 0]",116,47.2,"16 Fire Extinguisher, 79 Fire Extinguisher",64,Medium
14:08:00,"[0, 0, 0, 1]",51,25.9,"57 Fire Extinguisher, 35 Trucks, 12 Bikes, 48 Vans",61,Medium
14:09:00,"[0, 0, 0, 0]",191,22.1,"35 Fire Extinguisher, 55 Vans, 18 Fire Extinguisher, 98 Ambulance",78,High
14:10:00,"[0, 1, 1, 1]",176,23.0,"41 Ambulance, 39 Ambulance, 52 Vans, 38 Vans",60,Medium
14:11:00,"[1, 1, 0, 0]",93,20.5,"84 Fire Extinguisher, 14 Cars, 87 Cars",90,High
14:12:00,"[0, 0, 1, 0]",120,22.8,"18 Bikes, 27 Vans",67,Medium
14:13:00,"[1, 1, 0, 0]",119,40.5,"17 Fire Extinguisher, 23 Patrol, 98 Patrol",73,High
14:14:00,"[0, 1, 0, 0]",71,22.1,"48 Patrol, 84 Patrol, 23 Patrol",53,Medium
14:15:00,"[0, 0, 1, 1]",198,29.6,"52 Patrol, 48 Patrol",48,Medium
14:16:00,"[0, 0, 0, 0]",132,45.3,"74 Vans, 41 Ambulance, 33 Ambulance",60,Medium
14:17:00,"[1, 1, 0, 1]",123,20.7,"52 Bikes, 74 Trucks, 75 Ambulance",59,Medium
14:18:00,"[1, 0, 0, 1]",91,44.4,"72 Fire Extinguisher, 92 Bikes, 50 Bikes, 48 Vans",34,Low
14:19:00,"[0, 0, 1, 1]",139,28.5,"84 Fire Extinguisher, 53 Fire Extinguisher, 22 Ambulance, 51 Ambulance",60,Medium
14:20:00,"[1, 0, 1, 0]",147,23.5,"12 Fire Extinguisher, 90 Ambulance, 89 Vans",89,High
14:21:00,"[0, 1, 1, 0]",113,40.9,"81 Trucks, 52 Fire Extinguisher, 78 Patrol, 98 Patrol",41,Medium
14:22:00,"[0, 1, 1, 1]",157,38.9,"87 Trucks, 66 Cars, 13 Ambulance",49,Medium
14:23:00,"[0, 0, 1, 0]",58,46.3,"96 Cars, 32 Patrol, 30 Ambulance",31,Low
14:24:00,"[1, 1, 1, 1]",101,42.1,"91 Vans, 100 Trucks, 77 Vans, 61 Vans",34,Medium
14:25:00,"[0, 0, 1, 0]",120,44.1,"49 Vans, 35 Cars, 11 Cars",74,High
14:26:00,"[1, 1, 1, 1]",170,28.5,"37 Vans, 71 Patrol, 21 Bikes",33,Medium
14:27:00,"[0, 1, 1, 0]",71,25.3,"24 Vans, 99 Trucks, 67 Patrol, 24 Fire Extinguisher",80,High
14:28:00,"[1, 1, 0, 0]",126,42.5,"30 Trucks, 51 Cars",73,High
14:29:00,"[1, 1, 0, 0]",127,44.2,"18 Bikes, 63 Patrol",64,Medium
14:30:00,"[1, 0, 0, 0]",150,49.7,"50 Ambulance, 49 Vans, 70 Fire Extinguisher, 77 Trucks",40,Medium
14:31:00,"[1, 0, 0, 0]",136,32.4,"75 Patrol, 47 Vans",72,High
14:32:00,"[0, 0, 1, 1]",84,31.2,"63 Trucks, 61 Bikes, 18 Cars, 58 Bikes",30,Low
14:33:00,"[0, 0, 0, 1]",187,43.3,"52 Bikes, 71 Cars",62,Medium
14:34:00,"[1, 1, 1, 1]",54,30.2,"24 Bikes, 19 Cars, 35 Cars, 62 Ambulance",73,High
14:35:00,"[0, 0, 1, 0]",198,47.9,"34 Patrol, 12 Vans, 27 Trucks, 91 Vans",88,High
14:36:00,"[0, 0, 0, 0]",67,45.8,"100 Vans, 38 Ambulance, 13 Vans",56,Medium
14:37:00,"[0, 1, 1, 0]",185,32.9,"87 Trucks, 18 Ambulance, 49 Patrol, 72 Patrol",44,Medium
14:38:00,"[1, 0, 0, 1]",99,42.5,"76 Ambulance, 38 Vans, 10 Patrol",34,Low
14:39:00,"[1, 1, 0, 0]",61,42.6,"91 Fire Extinguisher, 12 Trucks",67,Medium
14:40:00,"[1, 0, 0, 0]",165,23.1,"80 Bikes, 33 Trucks",48,Medium
14:41:00,"[1, 0, 0, 1]",65,47.1,"97 Vans, 43 Ambulance, 45 Ambulance, 51 Fire Extinguisher",86,High
14:42:00,"[1, 0, 0, 1]",140,35.2,"97 Cars, 72 Cars",63,Medium
14:43:00,"[0, 1, 0, 0]",167,44.8,"60 Ambulance, 19 Patrol, 27 Patrol, 49 Bikes",86,High
14:44:00,"[0, 1, 0, 1]",194,29.6,"22 Bikes, 10 Trucks, 45 Vans, 23 Trucks",87,High
14:45:00,"[1, 1, 0, 1]",118,46.9,"61 Cars, 19 Ambulance, 23 Ambulance, 79 Fire Extinguisher",32,Medium
14:46:00,"[1, 0, 1, 0]",197,31.7,"84 Bikes, 65 Cars, 80 Bikes",61,Medium
14:47:00,"[0, 1, 1, 0]",196,20.3,"68 Trucks, 16 Ambulance",78,High
14:48:00,"[0, 0, 1, 0]",157,47.2,"94 Ambulance, 44 Fire Extinguisher",81,High
14:49:00,"[1, 1, 0, 0]",107,22.7,"10 Cars, 49 Bikes",71,High
14:50:00,"[1, 1, 0, 0]",139,29.6,"100 Patrol, 91 Vans",31,Medium
14:51:00,"[1, 0, 1, 1]",184,48.5,"28 Trucks, 42 Cars, 24 Vans",67,Medium
14:52:00,"[1, 0, 1, 1]",77,48.5,"86 Patrol, 92 Patrol, 76 Trucks",79,High
14:53:00,"[0, 0, 0, 1]",64,37.2,"62 Cars, 14 Trucks, 38 Bikes",66,Medium
14:54:00,"[0, 1, 0, 0]",53,39.0,"28 Patrol, 47 Trucks",54,Medium
14:55:00,"[1, 1, 0, 0]",159,33.5,"89 Patrol, 19 Bikes, 88 Bikes, 83 Fire Extinguisher",36,Medium
14:56:00,"[0, 0, 1, 0]",119,28.8,"91 Patrol, 42 Trucks, 37 Ambulance",65,Medium
14:57:00,"[0, 1, 1, 0]",183,29.9,"34 Patrol, 45 Vans",58,Medium
14:58:00,"[1, 0, 0, 0]",66,40.2,"16 Patrol, 74 Trucks, 96 Fire Extinguisher, 25 Trucks",42,Low
14:59:00,"[0, 1, 1, 0]",120,42.6,"81 Trucks, 88 Fire Extinguisher, 52 Bikes",66,Medium
15:00:00,"[1, 0, 1, 0]",159,43.7,"29 Trucks, 46 Ambulance, 44 Trucks",77,High
15:01:00,"[1, 1, 1, 0]",83,43.7,"15 Trucks, 22 Ambulance, 54 Bikes, 94 Fire Extinguisher",68,Medium
15:02:00,"[0, 0, 0, 1]",135,22.7,"52 Fire Extinguisher, 95 Fire Extinguisher",30,Medium
15:03:00,"[0, 1, 1, 0]",164,34.8,"17 Vans, 59 Cars, 22 Trucks",50,Medium
15:04:00,"[1, 1, 0, 1]",176,21.7,"69 Bikes, 55 Bikes",40,Medium
15:05:00,"[1, 0, 1, 1]",102,36.5,"30 Vans, 61 Vans, 33 Patrol, 88 Patrol",49,Medium
15:06:00,"[1, 0, 0, 1]",163,33.2,"46 Bikes, 66 Patrol",85,High
15:07:00,"[1, 0, 0, 1]",140,46.6,"21 Ambulance, 88 Bikes, 63 Cars, 47 Patrol",42,Medium
15:08:00,"[0, 0, 1, 1]",177,30.5,"73 Vans, 53 Ambulance, 49 Trucks",66,Medium
15:09:00,"[0, 1, 0, 1]",139,23.5,"79 Patrol, 53 Fire Extinguisher, 87 Ambulance, 41 Bikes",79,High
15:10:00,"[0, 0, 1, 1]",71,24.3,"66 Fire Extinguisher, 11 Patrol",53,Medium
15:11:00,"[1, 1, 1, 0]",193,42.8,"96 Bikes, 10 Trucks",59,Medium
15:12:00,"[1, 1, 0, 1]",174,38.5,"56 Vans, 94 Cars",85,High
15:13:00,"[1, 1, 1, 0]",56,23.0,"42 Vans, 97 Trucks, 30 Fire Extinguisher",69,Medium
15:14:00,"[0, 0, 1, 1]",104,22.5,"24 Trucks, 93 Patrol, 57 Fire Extinguisher, 57 Patrol",32,Medium
15:15:00,"[1, 1, 1, 0]",183,41.0,"77 Patrol, 12 Trucks, 84 Trucks",57,Medium
15:16:00,"[0, 1, 0, 1]",123,22.2,"64 Fire Extinguisher, 81 Patrol",30,Medium
15:17:00,"[0, 1, 1, 1]",178,44.7,"20 Bikes, 44 Ambulance",60,Medium
15:18:00,"[1, 0, 1, 1]",157,41.2,"69 Patrol, 44 Trucks",38,Medium
15:19:00,"[1, 1, 1, 0]",159,22.4,"42 Vans, 14 Patrol",30,Medium
15:20:00,"[1, 0, 1, 1]",182,22.5,"33 Bikes, 33 Vans, 95 Fire Extinguisher, 72 Vans",33,Medium
15:21:00,"[1, 1, 1, 0]",148,49.6,"32 Cars, 70 Cars, 75 Vans, 88 Trucks",53,Medium
15:22:00,"[1, 0, 1, 1]",72,31.2,"35 Fire Extinguisher, 30 Fire Extinguisher, 67 Trucks, 83 Trucks",46,Low
15:23:00,"[0, 1, 1, 0]",59,31.1,"34 Cars, 42 Patrol",79,High
15:24:00,"[0, 0, 1, 1]",117,44.4,"38 Fire Extinguisher, 65 Cars",46,Medium
15:25:00,"[1, 1, 0, 0]",148,48.4,"56 Bikes, 39 Fire Extinguisher, 68 Fire Extinguisher",49,Medium
15:26:00,"[1, 1, 0, 1]",66,49.6,"51 Patrol, 74 Ambulance, 13 Cars",32,Low
15:27:00,"[0, 1, 0, 0]",197,42.6,"33 Ambulance, 49 Cars",40,Medium
15:28:00,"[1, 1, 1, 1]",127,31.3,"69 Fire Extinguisher, 70 Vans, 62 Cars, 97 Patrol",55,Medium
15:29:00,"[0, 0, 1, 0]",149,22.5,"25 Fire Extinguisher, 60 Cars",62,Medium
15:30:00,"[1, 1, 1, 1]",167,43.3,"34 Trucks, 51 Fire Extinguisher",35,Medium
15:31:00,"[1, 1, 0, 1]",63,36.8,"52 Bikes, 55 Bikes, 58 Trucks",70,High
15:32:00,"[1, 1, 1, 0]",69,32.7,"29 Patrol, 71 Patrol",70,High
15:33:00,"[0, 1, 1, 1]",145,47.2,"35 Patrol, 97 Vans, 89 Patrol",47,Medium
15:34:00,"[1, 0, 1, 0]",179,23.3,"88 Trucks, 58 Vans, 14 Ambulance, 75 Vans",72,High
15:35:00,"[0, 0, 1, 0]",198,34.8,"11 Bikes, 21 Cars",75,High
15:36:00,"[1, 0, 0, 0]",166,20.3,"50 Trucks, 63 Patrol, 40 Bikes, 71 Fire Extinguisher",36,Medium
15:37:00,"[0, 0, 0, 1]",55,34.1,"25 Fire Extinguisher, 13 Fire Extinguisher, 89 Patrol, 66 Fire Extinguisher",37,Low
15:38:00,"[1, 0, 0, 0]",117,21.7,"66 Fire Extinguisher, 34 Cars, 17 Vans",53,Medium
15:39:00,"[1, 1, 1, 1]",171,23.6,"10 Patrol, 67 Vans, 35 Bikes",62,Medium
15:40:00,"[1, 1, 1, 0]",149,23.5,"97 Vans, 30 Ambulance",39,Medium
15:41:00,"[1, 1, 1, 1]",61,39.5,"82 Cars, 66 Fire Extinguisher",75,High
15:42:00,"[1, 1, 0, 1]",50,42.4,"45 Vans, 26 Cars, 90 Ambulance, 100 Cars",70,High
15:43:00,"[1, 1, 1, 1]",197,37.5,"67 Trucks, 40 Patrol, 38 Fire Extinguisher",85,High
15:44:00,"[0, 0, 0, 0]",172,48.9,"82 Vans, 21 Trucks, 82 Trucks, 29 Fire Extinguisher",88,High
15:45:00,"[0, 0, 1, 0]",116,31.2,"69 Fire Extinguisher, 45 Trucks, 88 Fire Extinguisher",85,High
15:46:00,"[1, 0, 1, 0]",111,28.6,"72 Cars, 16 Ambulance, 83 Vans, 93 Vans",42,Medium
15:47:00,"[1, 1, 1, 0]",107,46.1,"16 Cars, 93 Ambulance, 17 Ambulance, 56 Fire Extinguisher",53,Medium
15:48:00,"[0, 1, 0, 1]",137,26.7,"25 Ambulance, 22 Ambulance, 70 Fire Extinguisher, 76 Trucks",37,Medium
15:49:00,"[0, 1, 1, 1]",64,48.9,"82 Trucks, 59 Vans, 52 Trucks, 22 Bikes",54,Medium
15:50:00,"[1, 0, 0, 0]",123,20.4,"11 Trucks, 68 Fire Extinguisher, 95 Trucks, 67 Vans",52,Medium
15:51:00,"[1, 1, 1, 1]",57,49.1,"54 Trucks, 67 Bikes, 16 Trucks, 81 Patrol",38,Low
15:52:00,"[1, 1, 0, 0]",193,21.3,"91 Patrol, 56 Cars, 39 Fire Extinguisher, 87 Vans",33,Medium
15:53:00,"[0, 0, 0, 0]",56,46.7,"31 Cars, 78 Patrol",60,Medium
15:54:00,"[0, 0, 1, 0]",107,35.8,"29 Patrol, 33 Bikes",71,High
15:55:00,"[0, 0, 1, 0]",154,49.8,"80 Patrol, 44 Ambulance, 92 Vans",44,Medium
15:56:00,"[1, 0, 0, 0]",161,22.2,"40 Fire Extinguisher, 90 Patrol",36,Medium
15:57:00,"[1, 1, 1, 0]",102,36.6,"70 Ambulance, 83 Cars",82,High
15:58:00,"[0, 0, 0, 0]",188,49.1,"48 Patrol, 98 Fire Extinguisher, 75 Trucks",88,High
15:59:00,"[1, 0, 0, 1]",190,35.7,"82 Bikes, 80 Cars",86,High
16:00:00,"[1, 1, 1, 0]",151,38.9,"29 Bikes, 74 Patrol, 20 Cars",69,Medium
16:01:00,"[0, 0, 1, 0]",110,40.9,"53 Vans, 79 Patrol, 70 Fire Extinguisher",79,High
16:02:00,"[1, 1, 1, 0]",55,33.6,"82 Bikes, 40 Bikes, 71 Ambulance, 99 Vans",76,High
16:03:00,"[1, 0, 1, 0]",200,38.8,"44 Trucks, 18 Bikes, 20 Ambulance",46,Medium
16:04:00,"[1, 0, 1, 0]",159,37.5,"77 Vans, 43 Trucks",49,Medium
16:05:00,"[0, 1, 0, 0]",182,47.0,"34 Patrol, 34 Patrol, 74 Fire Extinguisher, 40 Fire Extinguisher",34,Medium
16:06:00,"[1, 1, 0, 1]",163,21.4,"70 Vans, 34 Cars",65,Medium
16:07:00,"[0, 0, 1, 0]",68,28.4,"41 Bikes, 75 Bikes, 18 Vans, 25 Ambulance",58,Medium
